"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_027256918.2",838.284012603473,2.77792776859459,0.537945409223445,5.16395850018442,2.41781323030783e-07,1.61993486430624e-05
"XM_027211031.2",4616.66443019203,1.91796084426422,0.371999810932155,5.15581134156549,2.52535057699455e-07,1.68728492856805e-05
"XM_027249827.2",239.673877142823,4.51990538813882,0.87792703895065,5.14838384923339,2.62740400643658e-07,1.75060799354069e-05
"XM_027254138.2",201.546667161648,2.60708483949702,0.507258618973505,5.13955749982671,2.75386213954921e-07,1.82870257205126e-05
"XM_027213852.2",847.9870298035,2.8104792229574,0.546876116570138,5.13915151494269,2.75981804205133e-07,1.82870257205126e-05
"XM_027214241.2",553.761689310975,1.43871116424493,0.280717696711881,5.125117443955,2.97352336853903e-07,1.93826985321055e-05
"XM_027237449.2",938.681458494029,1.6879862621001,0.32967024759888,5.12022626971762,3.05169277803846e-07,1.97850044178326e-05
"XR_011818591.1",60.3432831853192,5.40831944611436,1.05693928385002,5.11696322461772,3.10494130941242e-07,2.00761164826067e-05
"XR_011817266.1",448.366191097074,2.39163039895873,0.467589808939005,5.11480437177514,3.14066280616492e-07,2.0252644095626e-05
"XM_027208128.2",32.508770181358,23.6108957184673,4.61965048669248,5.11097014514012,3.20508636552454e-07,2.05578512933231e-05
"XM_027258510.2",87.3633775989948,3.79642266689871,0.743295075746073,5.10755794135741,3.26349041913719e-07,2.08214151330257e-05
"XM_027250526.2",520.958068279322,3.49249665185383,0.683955511651813,5.10632137961597,3.28490826059129e-07,2.08751061357092e-05
"XM_027269168.2",62.4723819977731,4.48654497873314,0.878668760549113,5.10607088833946,3.28926338728383e-07,2.08751061357092e-05
"XM_027229422.2",120.196619862769,3.93397932616822,0.773898309291916,5.08332849281922,3.70877466221982e-07,2.32310304558264e-05
"XM_027225906.2",8139.70862067711,1.80699009834755,0.355656230492908,5.08072105426981,3.76004907095274e-07,2.34475299313611e-05
